"wp_product_id","name","wp_event_id","price","stock_qty","sold_count"
"779332","25.01.26 Acces","779323","40","142","8"
"779337","25.01.26 Oferta Grup","779323","35","143","7"
"779704","10.01.26 Last minute","744957","90","92","0"
"779905","10.01.26 Acces","779895","20","237","13"
"779931","Categoria I","779928","60",,"130"
"779937","Categoria II","779928","50",,"173"
"779938","Categoria III","779928","40",,"132"
"779978","Categ.III","779971","40",,"148"
"779986","Categ.II","779971","50",,"209"
"779989","Categ.I","779971","60",,"125"
"780308","23.01.26 Acces","780299","80",,"57"
"780342","21.02.26 Acces","780338","70","11","139"
"780490","Acces duminica 11.01.26","682161","45","100","0"
"780511","Acces duminica 25.01.26","683720","45","96","4"
"780672","Categoria III","782603","40",,"83"
