"wp_product_id","name","wp_event_id","price","stock_qty","commission_rate","commission_on_top"
"100237","Normal Ticket","100235","63",NULL,NULL,NULL
"102927","Invitatie","100235","0","10",NULL,NULL
"10125","Early Bird (primele 200)","10116","50","174",NULL,NULL
"134273","30 lei Bilet Acces","101505","0","30",,"no"
"234742","Acces in data de 11 noiembrie","101505","30",NULL,,"no"
"10168","Bilet o zi -12 august","10156","50",NULL,NULL,NULL
"10169","Bilet o zi -11 august","10156","50",NULL,NULL,NULL
"10170","Bilet o zi -10 august","10156","50",NULL,NULL,NULL
"10171","Regular- Abonament","10156","90",NULL,NULL,NULL
"101509","Acces in 01.08.20","102246","40",NULL,NULL,NULL
"102445","Acces","102442","25",NULL,NULL,NULL
"103002","Presale","103000","70",NULL,NULL,NULL
"103008","Acces","103000","89",NULL,NULL,NULL
"103598","Presale","103594","70",NULL,NULL,NULL
"103611","Normal Ticket","103594","89",NULL,NULL,NULL
"105130","Acces","103594","89","0.000000",NULL,NULL
"104137","Presale","104134","70",NULL,NULL,NULL
"104142","Normal Ticket","104134","89",NULL,"4","yes"
"104356","Early Bird","104354","79",NULL,"4","yes"
"104357","Presale","104354","99",NULL,"4","yes"
"104358","Normal Ticket","104354","110",NULL,NULL,NULL
"10447","Normal Ticket","10446","20","0",NULL,NULL
"10453","Presale","10446","15","0",NULL,NULL
"104556","Presale","104541","35",NULL,NULL,NULL
"104561","Normal Ticket","104541","40",NULL,NULL,NULL
"104547","Presale","104544","70",NULL,NULL,NULL
"104555","Normal Ticket","104544","89",NULL,NULL,NULL
"104669","26.09.20 Presale Rasnov BV","104667","50","0",NULL,NULL
"10482","Presale 24.08.18","10478","35","0",NULL,NULL
"104826","Early Bird","104824","60","1","3,5","yes"
"104828","Presale","104824","70",NULL,"3,5","yes"
"137254","Normal Ticket","104824","80",NULL,"3,5","yes"
"146461","Invitatie (o persoana)","104824","0",NULL,,"no"
"10494","25.08.18 Presale","10493","35","0",NULL,NULL
"10499","Presale (pana la 30 august)","10498","35",NULL,NULL,NULL
"105001","Acces","104998","25",NULL,NULL,NULL
"105011","Acces","105008","25","12.000000",NULL,NULL
"106710","Bilet","105008","25","11.000000",NULL,NULL
"105656","Early bird","105642","59","0.000000","6","yes"
"105667","Presale","105642","79",NULL,"6","yes"
"105668","Normal Ticket","105642","100",NULL,"6","yes"
"106072","Acces","105642","0",NULL,"6","yes"
"495695","18.05.24-Acces","105933","50","50","6","yes"
"495697","18.05.24-Acces elev/student","105933","40","50","2,5","yes"
"10680","12-15.09.18 Bilet cu loc pentru 12 septembrie","10678","50","0",NULL,NULL
"10719","12-15.09.18 Bilet cu loc pentru 14 septembrie","10678","75","0",NULL,NULL
"10725","12-15.09.18 Bilet cu loc pentru 15 septembrie","10678","50","0",NULL,NULL
"23652","04.02.24 -acces","10714","55",NULL,,"no"
"107894","Normal acces","107891","30",NULL,NULL,NULL
"108042","Presale","108035","70",NULL,NULL,NULL
"108055","Acces","108035","89",NULL,NULL,NULL
"108040","Presale","108038","70",NULL,NULL,NULL
"108056","Acces","108038","90",NULL,NULL,NULL
"108230","Normal Ticket","108228","29",NULL,"1,8","yes"
"112509","Presale","108228","19",NULL,"1,8","yes"
"112514","Invitatie (o persoana)","108228","0",NULL,,"no"
"108432","Masa 4 locuri (100 lei/persoana)","108430","100",NULL,"2","yes"
"108543","Masa 3 locuri (100 lei/persoana)","108430","100",NULL,"2","yes"
"108544","Masa 2 locuri (100 lei/persoana)","108430","100",NULL,"2","yes"
"108545","Doneaza chiar dacă nu poți ajunge la concert!","108430","100",NULL,"2","yes"
"108699","02.10.20 Bilet o zi","108697","30","0",NULL,NULL
"108700","02-03.10.20 Abonament 2 zile","108697","50","0",NULL,NULL
"108708","03.10.20 Bilet o zi","108697","30","0",NULL,NULL
"108735","Invitatie (o persoana) acces ziua 03 octombrie","108697","0","200",NULL,NULL
"10345","Acces in ziua concertului","10876","50",NULL,NULL,NULL
"10349","Normal Ticket","10876","40","0",NULL,NULL
"10350","Presale 27.10.18","10876","49","0",NULL,NULL
"10879","Presale (primele 100)","10876","35",NULL,NULL,NULL
"10886","Normal Ticket","10883","25",NULL,NULL,NULL
"10887","Presale","10883","20",NULL,NULL,NULL
"10930","Acces in ziua concertului","10927","35",NULL,NULL,NULL
"10931","Presale (pana la 28 august)","10927","25",NULL,NULL,NULL
"11020","Acces in ziua concertului","11017","50",NULL,NULL,NULL
"11021","Presale (pana la 14 septembrie)","11017","35",NULL,NULL,NULL
"110542","Acces general","110536","10","0.000000","1,5","yes"
"11145","Acces general in ziua concertului","11141","135",NULL,NULL,NULL
"11149","Presale 2","11141","109",NULL,NULL,NULL
"11150","Presale 1 (numar limitat de bilete)","11141","89","4",NULL,NULL
"11156","Acces general in ziua concertului","11151","40",NULL,NULL,NULL
"11157","Presale 2 (pana pe 25 octombrie)","11151","35",NULL,NULL,NULL
"11158","Presale 1 (primele 50)","11151","29",NULL,NULL,NULL
"104829","Categoria I","111703","80",NULL,,"no"
"126406","Categoria II","111703","60",NULL,,"no"
"112342","Acces general","112333","10","0","1,5","yes"
"11690","14.12.18 Normal ticket","11687","35","0",NULL,NULL
"11691","14.12.18 Presale (primele 50)","11687","29","0",NULL,NULL
"119257","Abonament presale","119255","290",NULL,"6","yes"
"185915","Abonament presale","119255","450",NULL,"5","yes"
"185933","Pachet de grup 5","119255","1995",NULL,"5","yes"
"185939","Pachet de grup 10","119255","3600",NULL,"5","yes"
"186322","Pachet de grup 7","119255","2793",NULL,"5","yes"
"219213","Bilet pt ziua de 22 iulie","119255","230",NULL,"5","yes"
"219217","Bilet pt ziua de 23 iulie","119255","230",NULL,"5","yes"
"219222","Bilet pt ziua de 24 iulie","119255","230",NULL,"5","yes"
"12064","Abonament Normal","12055","50",NULL,NULL,NULL
"12065","Abonament Presale","12055","45",NULL,NULL,NULL
"12066","Abonament Early Bird (primele 30)","12055","40","19",NULL,NULL
"12214","Normal Ticket","12211","35",NULL,NULL,NULL
"12215","Presale (primele 50)","12211","25","7",NULL,NULL
"124317","Acces (pentru ora 20:00)","124314","40",NULL,"5","yes"
"124511","Acces (pentru ora 18:00)","124314","40",NULL,"5","yes"
"12439","Acces Ticket (pret in ziua concertului)","12433","60",NULL,NULL,NULL
"12440","Normal Ticket","12433","50",NULL,NULL,NULL
"12441","Meet & Greet","12433","89","13",NULL,NULL
"12442","Ticket grup - pentru 5 persoane","12433","200",NULL,NULL,NULL
"12443","Presale (primele 100)","12433","45","0",NULL,NULL
"124522","Categoria II (balcon)","124506","70",NULL,NULL,NULL
"124523","Categoria I","124506","80",NULL,NULL,NULL
"124893","07.03.21 Categoria I Buzau","124888","60","0","5","yes"
"124895","07.03.21 Categoria II Buzau","124888","50","0","5","yes"
"12710","Acces ticket","12692","15",NULL,NULL,NULL
"127275","Abonament Presale","127060","200",NULL,"5","yes"
"127280","Bilet camping (campare pentru 5 zile)","127060","30",NULL,"5","yes"
"135534","Acces joi – 22 iulie","127060","50",NULL,"5","yes"
"135535","Acces joi – 23 iulie","127060","70",NULL,"5","yes"
"135536","Acces joi – 24 iulie","127060","70",NULL,"5","yes"
"135537","Acces joi – 25 iulie","127060","50",NULL,"5","yes"
"127314","Bilet 04.06.21 (Cinema Europa)","127317","45","0","6","yes"
"127323","Bilet 1+1 gratis 17.12.21 (Cinema Europa)","127317","45","0","6","yes"
"133931","Bilet (reprezentatia din 11 februarie)","127320","50",NULL,"6","yes"
"158683","Bilet 1+1 gratis (reprezentatia din 5 martie)","127320","50",NULL,"6","yes"
"158685","Bilet 1+1 gratis (reprezentatia din 18 martie)","127320","50",NULL,"6","yes"
"158687","Bilet 1+1 gratis (reprezentatia din 3 aprilie)","127320","50",NULL,"6","yes"
"104422","11.12.21 Bilet 1+1","127337","45","0","6","yes"
"155957","13.02.22 Bilet","127337","50","0","6","yes"
"158716","11.03.2022 Bilet 1+1","127337","50","0","6","yes"
"158721","Bilet 1+1 gratis (reprezentatia din 9 aprilie)","127337","50","24","6","yes"
"81321","28.02.20 Cainele meu","127342","40","0",NULL,NULL
"104430","12.06.21 Bilet Cainele meu n are nas","127342","45","0","6","yes"
"828","17.02.24 Acces 1+1 GRATIS","127358","70","0","6","yes"
"1154","02.03.24 Acces 1+1 GRATIS","127358","70","0","6","yes"
"35656","21.01.24 Acces 1+1 GRATIS","127358","70","0","6","yes"
"60581","Acces in 02.03.24","127358","50",NULL,"6","yes"
"82000","Acces in 21.01.24","127358","50","0","6","yes"
"127384","Bilet (reprezentatia din 19 iunie)","127358","45",NULL,"6","yes"
"129380","Bilet (reprezentatia din 30 ianuarie)","127358","50",NULL,"6","yes"
"127395","25.06.21 Bilet -Ducele","127388","45","0","6","yes"
"12743","Acces in ziua concertului","12740","35",NULL,NULL,NULL
"12744","Presale (pana pe 28 noiembrie)","12740","20",NULL,NULL,NULL
"151795","Bilet 1+1 gratis 18.12.21 (Teatru Infinit)","127403","45","0","6","yes"
"12750","Normal Tickets","12748","75",NULL,NULL,NULL
"12754","Presale 2 (100 bilete)","12748","69","0",NULL,NULL
"12755","Presale 1 (primele 50 bilete)","12748","59","0",NULL,NULL
"12953","Pret bilet în ziua evenimentului","12748","80",NULL,NULL,NULL
"17659","Invitatie","12748","0","0",NULL,NULL
"127560","Abonament Presale","127552","250","85",NULL,NULL
"129037","Abonament Presale","127552","238","49","5","yes"
"131710","Abonament Normal","127552","333.50","65","5","yes"
"132950","Abonament Normal","127552","333.50","72","5","yes"
"133600","Bilet pt ziua de 22 iulie","127552","142.9","0","5","yes"
"133604","Bilet pt ziua de 23 iulie","127552","142.9",NULL,"5","yes"
"133605","Bilet pt ziua de 24 iulie","127552","142.9",NULL,"5","yes"
"134995","Abonament (one day sale)","127552","276.20","63","5","yes"
"134998","Bilet pt 24 iulie (one day sale)","127552","119.10",NULL,"5","yes"
"134999","Bilet pt 23 iulie (one day sale)","127552","119.10",NULL,"5","yes"
"135000","Bilet pt 22 iulie (one day sale)","127552","119.10",NULL,"5","yes"
"135851","Acces pt localnici","127552","50",NULL,,"no"
"136037","Acces pt o zi","127552","142.90",NULL,,"no"
"136162","Acces Abonament pt 3 zile","127552","333.50",NULL,,"no"
"127576","Bilet categoria I","127569","80",NULL,"2","yes"
"127577","Bilet categoria II","127569","70",NULL,"2","yes"
"127588","Bilet acces","127583","50",NULL,"2","yes"
"127747","Bilet acces","127742","30",NULL,,"no"
"1283","04.02.2018 Normal price","1279","59","0",NULL,NULL
"1285","04.02.2018 Acces","1279","70","0",NULL,NULL
"1370","Presale","1279","49","0.000000",NULL,NULL
"133750","Early bird","127909","69","2","6","yes"
"134644","Presale Ticket","127909","79",NULL,"6","yes"
"133744","Early bird","127911","69","0","6","yes"
"134646","Presale Ticket","127911","79",NULL,"6","yes"
"142605","Acces","127911","0",NULL,,"no"
"195954","Normal Ticket","127911","90",NULL,"6","yes"
"199630","Invitatie (1 persoana)","127911","0",NULL,,"no"
"128066","Presale ticket","127966","25",NULL,NULL,NULL
"128069","Normal ticket","127966","30",NULL,NULL,NULL
"128063","Presale ticket","128061","25",NULL,NULL,NULL
"128072","Normal ticket","128061","30",NULL,NULL,NULL
"128239","Categoria II","128237","40",NULL,,"no"
"128240","Categoria I","128237","60",NULL,,"no"
"128308","Acces","128303","30",NULL,NULL,NULL
"128342","Bilet Acces","128303","30",NULL,NULL,NULL
"128406","Bilet un loc","128401","70","127",,"no"
"128407","Acces cu loc","128401","70",NULL,,"no"
"128491","Bilet un loc","128489","35","120",,"no"
"128498","Acces un loc","128489","35","150",,"no"
"128499","Bilet cu loc","128496","30","140","5","yes"
"128565","Presale ticket","128561","35",NULL,"5","yes"
"128566","Normal Ticket","128561","40",NULL,"5","yes"
"128675","Presale (cash la intrare)","128561","35",NULL,,"no"
"128676","Acces (cash la intrare)","128561","0",NULL,,"no"
"128980","INVITATIE (doua persoane)","128561","0",NULL,,"no"
"128595","Presale Ticket","128593","80",NULL,"5","yes"
"128597","Normal Ticket","128593","90",NULL,"5","yes"
"129639","Invitatie (o persoana)","128593","0",NULL,,"no"
"131372","Invitatie (doua persoane)","128593","0",NULL,,"no"
"128641","12.06.2021 Early bird","128639","20","0","1,5","yes"
"128644","12.06.2021 Acces studenti/ elevi","128639","10","0","1,5","yes"
"132391","Bilet 1+1 gratis (stand-up 04.07.21)","128984","60","0","6","yes"
"129069","Categoria I","129064","130",NULL,"5","yes"
"129071","Categoria VIP","129064","150",NULL,"5","yes"
"133065","Indisponibil","129064","0",NULL,"5","yes"
"133865","Invitatie","129064","0","0","5","yes"
"129089","Categoria VIP","129075","150",NULL,"5","yes"
"129090","Categoria I","129075","130",NULL,"5","yes"
"129091","Categoria III","129075","90",NULL,"5","yes"
"129092","Categoria II","129075","110",NULL,"5","yes"
"129667","Acces cu loc","129660","40","106","5","yes"
"129672","Presale Ticket","129664","69","0",,"no"
"129679","Normal Ticket","129664","90",NULL,,"no"
"1300","Bilet Presales","1299","70",NULL,NULL,NULL
"1396","Sector C -13.02.2018","1299","85","0",NULL,NULL
"1397","Sector B -13.02.2018","1299","100","0",NULL,NULL
"1398","Sector D -13.02.2018","1299","70","0",NULL,NULL
"1399","Sector A -13.02.2018","1299","85","0",NULL,NULL
"1401","Sector E -13.02.2018","1299","70","0",NULL,NULL
"130011","Presale","130009","35",NULL,"3,5","yes"
"130012","Normal","130009","45",NULL,"3,5","yes"
"134057","Presale acces","130009","35",NULL,,"no"
"130293","Abonament Early bird","130288","50","0","5","yes"
"132983","Abonament Presale","130288","70","-3","5","yes"
"137889","Abonament pt 3 zile","130288","90","0","5","yes"
"137943","Bilet pt ziua 6 august","130288","50","0","5","yes"
"137944","Bilet pt ziua 7 august","130288","60","0","5","yes"
"138549","INVITATIE (o persoana)","130288","0","0","5","yes"
"131043","Bilet cu loc","131039","40","137","5","yes"
"131095","Bilet cu loc","131089","40","139","5","yes"
"131344","Bilet cu loc","131342","40","135","5","yes"
"131428","Early bird","131423","40","25",NULL,NULL
"131433","VIP","131423","70","33",NULL,NULL
"131437","Acces general","131423","50",NULL,"6","yes"
"132383","Early bird","131423","40","35","6","yes"
"132384","VIP (copiază)","131423","70","33","6","yes"
"132182","Bilet cu loc pt ziua de 2 iulie","132177","35","134","5","yes"
"132638","Acces 22.11.23","132630","40","61","2,5","yes"
"132697","Early bird","132687","30",NULL,,"no"
"132702","Normal Ticket","132687","40",NULL,,"no"
"132747","Acces (cu loc la masa)","132731","35","45",NULL,NULL
"132787","Acces (cu loc la masa)","132743","35","42",NULL,NULL
"13293","Pret bilet în ziua evenimentului","13290","35",NULL,NULL,NULL
"13299","Presale (primele 50)","13290","29","6",NULL,NULL
"133069","Acces (cu loc la masa)","133066","35","45",NULL,NULL
"133160","Categoria I","133146","65",NULL,,"no"
"133167","Categoria II","133146","50",NULL,,"no"
"13321","03.10.18 Presale","13320","35","0",NULL,NULL
"13322","03.10.18 Acces","13320","50","0",NULL,NULL
"13327","04.10.18 Presale Quantic Bucuresti","13326","35","0",NULL,NULL
"133421","Bilet de vacanta 3 zile","133412","750",NULL,"6","yes"
"13349","Pret bilet in ziua evenimentului","13343","50",NULL,NULL,NULL
"13350","06.10.18 Presale","13343","35","0",NULL,NULL
"133491","Abonament 3 zile","133481","100","-10","6","yes"
"13352","Pret bilet in ziua evenimentului","13351","50",NULL,NULL,NULL
"13353","07.10.18 Presale","13351","35","0",NULL,NULL
"133685","10.07.21 Acces studenti/ elevi","133664","15","0","1,5","yes"
"133689","10.07.21 Early bird","133664","35","0","5","yes"
"133759","Acces in ziua de 29 aprilie","133701","30",NULL,NULL,NULL
"182288","Acces in ziua de 21 mai","133701","20",NULL,"2","yes"
"191724","20 lei Acces","133701","0",NULL,,"no"
"133923","Acces in 05.10.23","133764","70","0","5","yes"
"146220","Acces Presale in 05.10.23","133764","50","0","5","yes"
"1284","26.01.24 Acces 1+1 GRATIS","133937","70","0","6","yes"
"158757","Acces 29.10.23 (1+1 GRATIS)","133937","60","0","6","yes"
"158759","bilet 1+1 GRATIS 12.02.23 (Teatru Infinit)","133937","60","0","6","yes"
"532173","Acces in 15.02.25","133937","60","48","6","yes"
"6889","03.02.24 Acces 1+1 GRATIS","133941","70","0","6","yes"
"49019","Acces in 20.04.2024","133941","50","39","6","yes"
"280539","05.02.23 Acces Teatru Infinit","133941","60","0","6","yes"
"280541","20.11.22 Categoria I Teatru Infinit","133941","70","0","6","yes"
"300996","12.03.23 Acces Teatru Infinit","133941","60","0","6","yes"
"134095","Bilet acces","134092","30",NULL,NULL,NULL
"13443","Early Bird (primele 200)","13441","25","188",NULL,NULL
"134673","Bilet Acces","134647","30",NULL,NULL,NULL
"134679","Acces","134647","30",NULL,NULL,NULL
"135586","Bilet acces","134649","30",NULL,NULL,NULL
"13576","Presale","13516","39","0",NULL,NULL
"13578","Normal Ticket","13516","50",NULL,NULL,NULL
"20681","Acces (Bilete achizitionate in ziua concertului)","13516","60",NULL,NULL,NULL
"20682","Invitatie","13516","0","48",NULL,NULL
"135263","17.07.21 Early bird","135257","25","0","1,5","yes"
"135265","17.07.21 Acces Studenti/Elevi","135257","15","0","1,5","yes"
"135290","Abonament 3 zile","135287","150","0",NULL,NULL
"135292","Bilet ziua 23 iulie","135287","70","0",NULL,NULL
"135293","Bilet ziua 24 iulie","135287","70","43",NULL,NULL
"135294","Bilet ziua 25 iulie","135287","70","45",NULL,NULL
"135311","Acces 30.07.21 ThePub","135308","35","0","5","yes"
"135658","Bilet acces","135655","60",NULL,NULL,NULL
"135802","Bilet early bird ziua 17 septembrie","135792","69","100","5","yes"
"135806","Bilet early bird pt ziua 18 septembrie","135792","69","100","5","yes"
"135810","135810-Abonament early bird","135792","120","86","5","yes"
"142437","Abonament presale","135792","150","88","5","yes"
"137583","Acces cu loc","135812","40","0",,"no"
"130081","Invitatie (o persoana)","136264","0","0",,"no"
"136267","Early Bird","136264","49","0",,"no"
"137204","Presale","136264","99","0",,"no"
"143183","Normal Ticket","136264","149",NULL,NULL,NULL
"145500","One day sale","136264","75",NULL,,"no"
"147181","Bilet 1+1 GRATIS","136264","149",NULL,,"no"
"136387","50 lei Bilet Acces","136381","50","53",,"yes"
"136462","Bilet 1+1 gratis 10.12.21 (Cinema Europa)","136460","45","0","6","yes"
"136568","Bilet acces","136566","20","0","1,5","yes"
"136695","28.07.21 Early bird","136690","30","0","5","yes"
"136701","07.08.21 Acces Studenti/Elevi","136698","20","0","1,5","yes"
"136702","07.08.21 Early Bird","136698","35","0","5","yes"
"136932","31.07.21 Acces Studenti/Elevi","136924","15","0","1,5","yes"
"136933","31.07.21 Early bird","136924","25","0","1,5","yes"
"136979","Bilet cu loc","136973","35","139","5","yes"
"141954","Acces cu loc","136973","35","129","5","yes"
"137006","Bilet acces","136993","60",NULL,NULL,NULL
"1374","Acces (in ziua evenimentului)","1373","30",NULL,NULL,NULL
"1375","Presale","1373","20",NULL,NULL,NULL
"1379","Presale","1373","25","0",NULL,NULL
"1381","Acces (In ziua concertului)","1373","30","0",NULL,NULL
"137448","Bilet acces","137446","30",NULL,NULL,NULL
"137459","Abonament 3 zile","137449","100",NULL,,"no"
"137463","Bilet o zi","137449","50",NULL,,"no"
"138171","14.08.21 Acces Studenti/Elevi","138162","15","0","1,5","yes"
"138195","Categoria VIP","138189","150",NULL,"2,5","yes"
"138201","Categoria I","138189","100",NULL,"2,5","yes"
"138212","Bilet GRUP 6 persoane (Categoria I)","138189","480",NULL,"2,5","yes"
"138530","Bilet cu loc","138518","50","0","5","yes"
"142407","Acces cu loc","138518","50","0",,"no"
"138792","14.08.21 Bilet Motoraliul Anual National Ed.IX 26-29.08.21","138768","50","0","6","yes"
"139337","Bilet pt ziua 28 august","138833","55",NULL,"5","yes"
"139338","Abonament Acces","138833","100",NULL,"5","yes"
"140119","Bilet pt ziua 29 august","138833","55",NULL,"5","yes"
"143010","Acces in ziua de 29 august","138833","55",NULL,,"no"
"139889","Presale Ticket","139880","49","43","5","yes"
"139901","Normal Ticket","139880","60",NULL,"5","yes"
"141624","Acces Ticket","139880","60",NULL,,"no"
"140457","Bilet cu loc","140454","60","0","5","yes"
"140496","Bilet cu loc","140493","35","89","5","yes"
"141311","Bilet acces","141308","30",NULL,NULL,NULL
"293434","Acces in 1 aprilie","141308","40",NULL,,"no"
"141442","Bilet pt 29.08.21 ThePub Bucuresti","141434","43","0","6","yes"
"155954","15.08.22 Acces","141447","50","0","6","yes"
"256675","Acces in ziua de 17 septembrie","141447","43",NULL,"6","yes"
"141752","Presale","141745","50","45","5","yes"
"141754","Normal Ticket","141745","60","77","5","yes"
"144658","Acces Ticket","141745","60",NULL,"5","yes"
"141970","Bilet presale","141967","60",NULL,"6","yes"
"141976","Bilet acces","141967","80",NULL,"6","yes"
"143839","Bilet normal","141967","80",NULL,"6","yes"
"142143","Bilet cu loc","142140","35","89","5","yes"
"144381","Acces cu loc","142140","35","79","5","yes"
"142162","Bilet Early bird (pt 20 august)","142156","35",NULL,"5","yes"
"142164","21.08.21 Bilet Early bird","142156","35","0","5","yes"
"142165","22.08.21 Bilet Early bird","142156","25","0","1,5","yes"
"142166","Bilet Normal (pt 20 august)","142156","45",NULL,"5","yes"
"142167","Abonament pt 2 zile (pt 20 si 22 august)","142156","50",NULL,"5","yes"
"142168","20-22.08.21 Abonament pt 2 zile","142156","50","0","5","yes"
"142169","20-22.08.21 Bilet o zi pt Studenti/Elevi","142156","15","0","1,5","yes"
"142206","Acces pt ziua 20 august","142156","45",NULL,"5","yes"
"142207","Acces pt ziua 21 august","142156","45",NULL,"5","yes"
"142208","Acces pt ziua 22 august","142156","35",NULL,"5","yes"
"142174","Bilet cu loc","142171","30","84","5","yes"
"303272","Acces in 31.08.23","142171","48","130","6","yes"
"142179","Bilet GRUP 6 persoane","142176","300",NULL,"5","yes"
"142184","Bilet acces","142176","65",NULL,"5","yes"
"142196","Bilet acces","142189","20",NULL,,"no"
"142223","Bilet Acces","142189","20","0",,"no"
"14222","22.02.19 Acces (Baia Mare)","14219","50","0",NULL,NULL
"14223","22.02.19 Normal (Baia Mare)","14219","40","0",NULL,NULL
"14224","22.02.19 Presale (Baia Mare)","14219","29","0",NULL,NULL
"20516","Invitatie (o persoana)","14219","0",NULL,NULL,NULL
"142201","Bilet cu loc","142198","35","90","5","yes"
"145696","Bilet cu loc (copiază)","142198","35","90","5","yes"
"14226","Normal ticket","14225","40",NULL,NULL,NULL
"16134","Invitatie","14225","0",NULL,NULL,NULL
"142512","Bilet Acces","142509","20",NULL,,"no"
"6093","Invitatie","1426","0",NULL,NULL,NULL
"69082","45 lei - Bilet acces DE FOLOSIT","1426",,NULL,NULL,NULL
"136696","Acces 16.02.24","1426","70",NULL,"6","yes"
"165862","60 Bilet acces","1426","0",NULL,,"no"
"142640","Acces in ziua de 7 martie","142637","30",NULL,"2","yes"
"142708","Bilet Presale","142705","90","0","5","yes"
"146603","Invitatie (o persoana)","142705","0",NULL,,"no"
"146616","Bilet Acces","142705","110","1","5","yes"
"146643","Invitatie (doua persoane)","142705","0",NULL,,"no"
"142832","Bilet pt data de 06 septembrie","142829","43",NULL,"6","yes"
"146618","Bilet pt data de 03 octombrie","142829","43",NULL,"6","yes"
"142857","Acces General Earlybird","142846","159","0","6","yes"
"142860","Golden Earlybird","142846","189","0","6","yes"
"142861","Tribuna Earlybird","142846","250","0","6","yes"
"142863","Summit VIP Package (Dream T.)","142846","1300","0","6","yes"
"142864","Base Camp VIP Package (Dream T.)","142846","755","0","6","yes"
"144593","Golden Presale 1","142846","229",NULL,"6","yes"
"144597","Acces General Presale 1","142846","179","0","6","yes"
"144602","Acces General","142846","250","0","6","yes"
"144607","Golden","142846","290","0","6","yes"
"144608","Tribuna","142846","350","0","6","yes"
"147171","Acces General Presale 2","142846","219","0","6","yes"
"147172","Tribuna Presale","142846","299","0","6","yes"
"147173","Golden Presale 2","142846","259","0","6","yes"
"179115","Invitatie (o persoana)","142846","0","0",,"no"
"142915","Acces in ziua de 23 ianuarie","142909","30",NULL,"2","yes"
"293519","08.02.23 Acces The Pub Bucuresti","142909","30","0","2,5","yes"
"142942","Bilet intrare","142939","35",NULL,"5","yes"
"145701","Acces cu loc","142939","35",NULL,NULL,NULL
"143090","28.08.21 Early bird","143087","25","0","1,5","yes"
"143093","28.08.21 Elevi/Studenti/Pensionari","143087","15","0","1,5","yes"
"143283","Bilet intrare","143281","30",NULL,"5","yes"
"143854","31.08-29.09.21 O zi Elevi/Studenti","143825","10","0","1,5","yes"
"143855","31.08.21 Acces -filmul Dimineata","143825","20","0","1,5","yes"
"144476","07.09.21 Acces filmul: Mo","143825","20","0","1,5","yes"
"144477","08.09.21 Acces Fals tratat de mantuire a sufletului","143825","20","0","1,5","yes"
"144478","14.09.21 Acces – Pororoca","143825","20","0","1,5","yes"
"144480","18.09.21 Acces –Strajerii","143825","20","0","1,5","yes"
"144481","21.09.21 Acces Medalia de onoare","143825","20","0","1,5","yes"
"144482","28.09.21 Acces –Cardinalul","143825","20","0","1,5","yes"
"144483","07.09.21 Elevi/studenti –Mo","143825","10","0","1,5","yes"
"144491","14.09.21 Acces elevi –Pororoca","143825","10","0","1,5","yes"
"144493","18.09.21 Elevi/studenti–Strajerii","143825","10","0","1,5","yes"
"144495","28.09.21 Elevi/studenti/pensionari –Cardinalul","143825","10","0","1,5","yes"
"143950","04.09.21 Early bird","143902","25","0","1,5","yes"
"143952","04.09.21 Bilet Studenti/Elevi/Pensionari","143902","15","0","1,5","yes"
"144010","27.10.23 Acces Dr.FeelBlues CT- ANULAT si retur","144004","50","0","6","yes"
"185705","Acces 27.10.2023 Bilet acces","144004","0",NULL,,"no"
"144016","Bilet ziua 18 septembrie","144013","69",NULL,"5","yes"
"144019","Bilet ziua 19 septembrie","144013","69",NULL,"5","yes"
"144020","Abonament 2 zile","144013","119",NULL,"5","yes"
"145505","Invitatie (doua persoane)","144013","0",NULL,,"no"
"146756","Acces Abonament 2 zile","144013","119",NULL,,"no"
"146834","Acces ziua 18 septembrie","144013","69",NULL,,"no"
"146937","Acces ziua 19 septembrie","144013","69",NULL,,"no"
"144487","11.09.21 Acces Elevi/Studenti/Pensionari","144484","10","0","1,5","yes"
"144489","Normal Acces","144484","20",NULL,"1,5","yes"
"145483","19.09.21 Acces elevi/studenti","144701","30","0","5","yes"
"145472","Acces in ziua de 22 mai","144703","40",NULL,"5","yes"
"145482","Acces in ziua de 21 mai","144703","40",NULL,"5","yes"
"170485","Acces pentru 2 zile","144703","70",NULL,"5","yes"
"193231","40 lei ACCES 21 mai","144703","0",NULL,,"no"
"193234","70 lei ACCES pentru 2 zile","144703","0",NULL,,"no"
"145060","Acces","145057","50",NULL,"6","yes"
"145255","Bilet cu loc","145252","50","82","5","yes"
"145328","16.09.21 Acces Elevi/Studenti/Pensionari","145325","10","0","1,5","yes"
"145330","Early Bird","145325","20",NULL,"1,5","yes"
"145332","On the date","145325","30",NULL,"1,5","yes"
"146224","Early Bird","146221","25",NULL,"1,5","yes"
"146225","18.09.21 Acces Studenti/Elevi/Pensionari","146221","15","0","1,5","yes"
"146227","18.09.21 On the date","146221","35","0","5","yes"
"146679","Early bird cu loc (primele 30 bucati)","146671","40","0","5","yes"
"146690","Abonament presale pentru 3 zile","146685","150","19","5","yes"
"146739","Bilet ziua 17 octombrie","146685","80",NULL,"5","yes"
"146701","Bilet pt data de 22 noiembrie","146698","45",NULL,"6","yes"
"1492","Presale","1471","40","0",NULL,NULL
"1493","Normal Ticket","1471","50",NULL,NULL,NULL
"1494","Acces (In ziua concertului la intrare)","1471","60","0",NULL,NULL
"4985","Invitatie","1471","0",NULL,NULL,NULL
"147686","Normal acces","147145","25",NULL,"1,5","yes"
"147691","Acces elevi/pensionari","147145","10",NULL,"1,5","yes"
